Cleaned_Text,Any_Hate,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
hilarious seeing moron get hit car,True,True,True,False,True,False,False,False,False,False,False,False,False
run,True,True,True,False,True,False,False,False,False,False,False,False,False
protest,False,False,False,False,False,False,False,False,False,False,False,False,False
understand point black life matter blocking traffic like like wth gon na people need go place hospital family work etc plane stupid,True,True,True,False,False,False,False,False,False,False,False,False,False
1 obstructing interstate commerce federal felony offence 2 cop useless 3 blm democrat modern version racist terroristic kkk also created 4 protester rioter 5 driver first row car wimp 6 imagine dying ambulance stopped traffic jam mile long,True,True,True,False,False,False,False,False,False,False,False,False,False
truck foghorn,False,False,False,False,False,False,False,False,False,False,False,False,False
people hurt cause help day one rational blacklivesmatter side anymore,False,False,False,False,False,False,False,False,False,False,False,False,False
supra need let happens,False,False,False,False,False,False,False,False,False,False,False,False,False
sign saying black life matter blocking black white people wtf,True,True,True,False,True,False,False,False,False,False,False,False,False
dealt force,False,False,False,False,False,False,False,False,False,False,False,False,False
drive,True,True,True,False,True,False,False,False,False,False,False,False,False
stupid american,True,True,False,False,False,False,True,True,True,False,False,False,False
would kept going get hit get hit slowly push way ppl need grow fuck,True,True,True,False,True,False,False,False,False,False,False,False,False
law protester blocking street leagaly allowed run,True,True,True,False,True,False,False,False,False,False,False,False,False
pepper spray cunt run,True,True,True,False,True,True,False,False,False,False,False,False,False
bunch pussy nothing better cry problem escalated stupid shit like,True,True,True,False,False,True,False,False,False,False,False,False,False
informed 100 exactly going fucked trying find reliable resource understand ca believe 2014 thing like still happening,False,False,False,False,False,False,False,False,False,False,False,False,False
people ferguson loot oly thing goverment care economy fuck n make effort stop crooked cop,True,True,True,False,True,True,False,False,False,False,False,False,False
good quality,False,False,False,False,False,False,False,False,False,False,False,False,False
